Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,Gls,Ast,G+A,CrdR,PrgC,SoT%,KP,Touches
2338,Ibrahim Sangaré,ci CIV,MF,Nott'ham Forest,eng Premier League,26.0,1997.0,13,7,590,0,1,1,0,1,100.0,4,407
2339,Nhoa Sangui,fr FRA,"DF,MF",Reims,fr Ligue 1,18.0,2006.0,26,10,1158,0,2,2,0,21,0.0,5,708
2340,Maroan Sannadi,ma MAR,FW,Athletic Club,es La Liga,23.0,2001.0,16,7,754,1,1,2,0,21,36.8,7,282
2341,Kaishu Sano,jp JPN,MF,Mainz 05,de Bundesliga,23.0,2000.0,34,34,3043,0,0,0,0,53,10.0,19,1814
2342,Morgan Sanson,fr FRA,MF,Nice,fr Ligue 1,29.0,1994.0,6,3,235,3,0,3,0,5,44.4,1,145
2343,Nicola Sansone,it ITA,"MF,FW",Lecce,it Serie A,32.0,1991.0,5,0,65,0,0,0,0,0,33.3,1,29
2344,Baptiste Santamaria,fr FRA,MF,Nice,fr Ligue 1,29.0,1995.0,13,11,927,0,0,0,0,10,18.8,9,589
2345,Baptiste Santamaria,fr FRA,MF,Rennes,fr Ligue 1,29.0,1995.0,10,5,482,0,1,1,0,3,25.0,4,377
2346,Jesús Santiago,es ESP,MF,Getafe,es La Liga,20.0,2004.0,19,4,372,0,0,0,0,4,0.0,0,184
2347,Andrey Santos,br BRA,MF,Strasbourg,fr Ligue 1,20.0,2004.0,32,32,2855,10,3,13,0,29,34.8,27,1983
2348,Kauã Santos,br BRA,GK,Eint Frankfurt,de Bundesliga,21.0,2003.0,9,8,765,0,0,0,0,0,29.907323340471095,1,326
2349,Tiago Santos,pt POR,DF,Lille,fr Ligue 1,22.0,2002.0,7,4,404,0,0,0,0,24,50.0,5,285
2350,Pablo Sarabia,es ESP,"MF,FW",Wolves,eng Premier League,32.0,1992.0,23,7,814,3,2,5,0,15,47.1,15,552
2351,Jeremy Sarmiento,ec ECU,MF,Brighton,eng Premier League,22.0,2002.0,1,0,9,0,0,0,0,0,29.907323340471095,0,8
2352,Amin Sarr,se SWE,FW,Hellas Verona,it Serie A,23.0,2001.0,32,25,1907,4,1,5,0,31,30.4,22,681
2353,Ismaila Sarr,sn SEN,MF,Crystal Palace,eng Premier League,26.0,1998.0,38,30,2711,8,6,14,0,75,49.2,44,1091
2354,Malang Sarr,fr FRA,DF,Lens,fr Ligue 1,25.0,1999.0,21,15,1385,0,0,0,0,4,16.7,5,1105
2355,Mamadou Sarr,fr FRA,DF,Strasbourg,fr Ligue 1,18.0,2005.0,27,27,2365,0,1,1,0,7,0.0,5,1953
2356,Martin Satriano,uy URU,"FW,DF",Lens,fr Ligue 1,23.0,2001.0,7,0,88,0,0,0,0,2,0.0,2,52
2357,Razvan Sava,ro ROU,GK,Udinese,it Serie A,22.0,2002.0,12,12,1080,0,0,0,0,0,29.907323340471095,0,423
2358,Téji Savanier,fr FRA,MF,Montpellier,fr Ligue 1,32.0,1991.0,31,27,2363,2,5,7,1,26,31.1,67,1748
2359,Sávio,br BRA,"FW,MF",Manchester City,eng Premier League,20.0,2004.0,29,21,1766,1,8,9,0,137,38.2,46,1095
2360,Nicolò Savona,it ITA,DF,Juventus,it Serie A,21.0,2003.0,28,19,1724,2,1,3,0,35,66.7,16,1227
2361,Saba Sazonov,ge GEO,DF,Torino,it Serie A,22.0,2002.0,1,0,3,0,0,0,0,0,29.907323340471095,0,1
2362,Joe Scally,us USA,DF,Gladbach,de Bundesliga,21.0,2002.0,32,30,2578,0,0,0,0,52,16.7,11,1850
2363,Giorgio Scalvini,it ITA,DF,Atalanta,it Serie A,20.0,2003.0,6,4,272,0,0,0,0,5,0.0,0,228
2364,Gianluca Scamacca,it ITA,FW,Atalanta,it Serie A,25.0,1999.0,1,0,6,0,0,0,0,0,100.0,0,2
2365,Oliver Scarles,eng ENG,"DF,FW",West Ham,eng Premier League,18.0,2005.0,15,7,665,0,0,0,0,12,0.0,2,466
2366,Dane Scarlett,eng ENG,"FW,MF",Tottenham,eng Premier League,20.0,2004.0,3,0,34,0,1,1,0,1,100.0,1,9
2367,Kevin Schade,de GER,FW,Brentford,eng Premier League,22.0,2001.0,38,26,2293,11,2,13,0,61,49.1,23,883
2368,András Schäfer,hu HUN,MF,Union Berlin,de Bundesliga,25.0,1999.0,26,17,1534,1,1,2,0,23,8.3,10,799
2369,Fabian Schär,ch SUI,DF,Newcastle Utd,eng Premier League,32.0,1991.0,34,33,2934,4,0,4,1,18,27.5,5,2319
2370,Patrik Schick,cz CZE,FW,Leverkusen,de Bundesliga,28.0,1996.0,31,19,1684,21,0,21,0,7,47.1,11,578
2371,Stefan Schimmer,de GER,"FW,MF",Heidenheim,de Bundesliga,30.0,1994.0,13,0,247,0,0,0,0,0,20.0,4,84
2372,Joël Schingtienne,be BEL,DF,Venezia,it Serie A,21.0,2002.0,16,12,1122,0,0,0,0,5,29.907323340471095,3,611
2373,Xaver Schlager,at AUT,MF,RB Leipzig,de Bundesliga,26.0,1997.0,4,2,181,0,0,0,0,5,0.0,1,123
2374,Keven Schlotterbeck,de GER,DF,Augsburg,de Bundesliga,27.0,1997.0,18,15,1297,3,1,4,1,3,33.3,7,845
2375,Nico Schlotterbeck,de GER,DF,Dortmund,de Bundesliga,24.0,1999.0,23,23,1982,0,4,4,2,37,23.5,18,2297
2376,Jeffrey Schlupp,gh GHA,"MF,DF",Crystal Palace,eng Premier League,31.0,1992.0,12,0,103,0,0,0,0,4,50.0,3,79
2377,Romano Schmid,at AUT,MF,Werder Bremen,de Bundesliga,24.0,2000.0,32,32,2834,5,4,9,0,107,27.7,68,1988
2378,Niklas Schmidt,de GER,MF,Toulouse,fr Ligue 1,26.0,1998.0,9,2,205,0,1,1,0,2,33.3,5,194
2379,Jan Schöppner,de GER,MF,Heidenheim,de Bundesliga,25.0,1999.0,33,32,2681,4,3,7,0,35,31.7,25,1440
2380,Marvin Schulz,de GER,"MF,DF",Holstein Kiel,de Bundesliga,29.0,1995.0,12,3,306,0,0,0,0,5,33.3,4,220
2381,Alexander Schwolow,de GER,GK,Union Berlin,de Bundesliga,32.0,1992.0,6,6,540,0,0,0,0,0,29.907323340471095,0,218
2382,Léo Scienza,br BRA,"FW,MF",Heidenheim,de Bundesliga,25.0,1998.0,25,13,1153,3,3,6,0,70,39.5,34,584
2383,Alex Scott,eng ENG,MF,Bournemouth,eng Premier League,20.0,2003.0,20,8,755,0,0,0,0,15,40.0,12,485
2384,Simone Scuffet,it ITA,GK,Cagliari,it Serie A,28.0,1996.0,13,13,1170,0,0,0,0,0,29.907323340471095,0,442
2385,Simone Scuffet,it ITA,GK,Napoli,it Serie A,28.0,1996.0,1,1,90,0,0,0,0,0,29.907323340471095,0,46
2386,Jérémy Sebas,mq MTQ,"FW,MF",Strasbourg,fr Ligue 1,21.0,2003.0,13,1,190,0,0,0,0,6,33.3,1,70
2387,Aleksandar Sedlar,rs SRB,DF,Alavés,es La Liga,32.0,1991.0,9,7,594,0,0,0,1,2,0.0,0,296
2388,Jacopo Seghetti,it ITA,GK,Empoli,it Serie A,19.0,2005.0,1,1,90,0,0,0,0,0,29.907323340471095,0,24
2389,Alidu Seidu,gh GHA,DF,Rennes,fr Ligue 1,24.0,2000.0,11,10,803,0,0,0,0,23,0.0,5,616
2390,Nicolas Seiwald,at AUT,"MF,DF",RB Leipzig,de Bundesliga,23.0,2001.0,30,20,2084,0,0,0,0,17,0.0,20,1607
2391,Hiroki Sekine,jp JPN,DF,Reims,fr Ligue 1,21.0,2002.0,15,9,887,0,0,0,0,22,0.0,3,628
2392,Matz Sels,be BEL,GK,Nott'ham Forest,eng Premier League,32.0,1992.0,38,38,3420,0,0,0,0,1,29.907323340471095,2,1102
2393,Nélson Semedo,pt POR,DF,Wolves,eng Premier League,30.0,1993.0,34,32,2886,0,4,4,0,67,38.9,25,1717
2394,Antoine Semenyo,gh GHA,FW,Bournemouth,eng Premier League,24.0,2000.0,37,36,3203,11,5,16,0,140,32.0,46,1653
2395,Marvin Senaya,tg TOG,DF,Strasbourg,fr Ligue 1,23.0,2001.0,10,1,227,0,0,0,0,1,0.0,2,173
2396,Marcos Senesi,ar ARG,DF,Bournemouth,eng Premier League,27.0,1997.0,17,13,1106,0,0,0,0,12,0.0,3,889
2397,Stefano Sensi,it ITA,MF,Monza,it Serie A,28.0,1995.0,12,2,274,1,0,1,0,4,16.7,3,329
2398,Suat Serdar,de GER,MF,Hellas Verona,it Serie A,27.0,1997.0,22,16,1376,2,1,3,1,18,26.7,10,660
2399,Sergi,es ESP,DF,Leganés,es La Liga,32.0,1992.0,36,33,2957,2,0,2,1,3,38.5,5,1875
2400,Nicolás Serrano,es ESP,FW,Athletic Club,es La Liga,21.0,2003.0,4,1,112,0,0,0,0,2,20.0,1,68
2401,Benjamin Šeško,si SVN,"FW,MF",RB Leipzig,de Bundesliga,21.0,2003.0,33,30,2380,13,5,18,1,47,43.9,19,901
2402,Ryan Sessegnon,eng ENG,"FW,DF",Fulham,eng Premier League,24.0,2000.0,16,7,580,4,2,6,0,18,57.1,12,363
2403,Stephan El Shaarawy,it ITA,"DF,MF",Roma,it Serie A,31.0,1992.0,31,12,1098,3,4,7,0,42,42.9,15,635
2404,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,29.0,1995.0,7,4,349,0,0,0,0,7,0.0,5,317
2405,Alen Sherri,al ALB,GK,Cagliari,it Serie A,26.0,1997.0,7,7,621,0,0,0,0,0,29.907323340471095,1,244
2406,Eldor Shomurodov,uz UZB,"FW,MF",Roma,it Serie A,29.0,1995.0,27,11,1097,4,4,8,0,19,44.8,17,446
2407,Djibril Sidibé,fr FRA,DF,Toulouse,fr Ligue 1,32.0,1992.0,28,24,2101,0,3,3,0,16,20.0,18,1475
2408,Armindo Sieb,de GER,"FW,MF",Mainz 05,de Bundesliga,21.0,2003.0,27,5,762,2,2,4,0,28,24.1,8,333
2409,Benjamin Siegrist,ch SUI,GK,Genoa,it Serie A,32.0,1992.0,2,2,152,0,0,0,0,0,29.907323340471095,0,79
2410,Vincent Sierro,ch SUI,MF,Toulouse,fr Ligue 1,28.0,1995.0,29,27,2402,5,1,6,0,15,23.3,30,1646
2411,Tim Siersleben,de GER,DF,Heidenheim,de Bundesliga,24.0,2000.0,16,14,1182,0,0,0,0,8,50.0,6,869
2412,Zain Silcott-Duberry,ms MSR,FW,Bournemouth,eng Premier League,19.0,2005.0,1,0,1,0,0,0,0,0,29.907323340471095,0,3
2413,Kiliann Sildillia,fr FRA,DF,Freiburg,de Bundesliga,22.0,2002.0,21,8,801,2,0,2,0,11,28.6,7,576
2414,André Silva,pt POR,FW,Werder Bremen,de Bundesliga,28.0,1995.0,7,4,375,1,0,1,0,6,41.7,5,176
2415,André Silva,pt POR,"FW,MF",RB Leipzig,de Bundesliga,28.0,1995.0,8,0,132,1,2,3,0,6,28.6,3,65
2416,Bernardo Silva,pt POR,"MF,FW",Manchester City,eng Premier League,29.0,1994.0,33,29,2670,4,4,8,0,101,34.4,53,2054
2417,Caio Henrique Oliveira Silva,br BRA,DF,Monaco,fr Ligue 1,27.0,1997.0,27,21,1929,0,6,6,0,57,25.0,35,1571
2418,Fábio Silva,pt POR,FW,Las Palmas,es La Liga,22.0,2002.0,24,22,1866,10,3,13,0,30,43.5,16,706
2419,Jota Silva,pt POR,"FW,MF",Nott'ham Forest,eng Premier League,24.0,1999.0,31,5,854,3,1,4,0,21,30.4,14,357
2420,Eric da Silva Moreira,de GER,"MF,DF",Nott'ham Forest,eng Premier League,18.0,2006.0,2,0,30,0,0,0,0,1,29.907323340471095,0,13
2421,Rui Silva,pt POR,GK,Betis,es La Liga,30.0,1994.0,15,15,1350,0,0,0,0,0,29.907323340471095,2,553
2422,Marco Silvestri,it ITA,GK,Empoli,it Serie A,33.0,1991.0,5,5,450,0,0,0,0,0,29.907323340471095,0,162
2423,Abdallah Sima,sn SEN,"FW,MF",Brest,fr Ligue 1,23.0,2001.0,27,14,1238,7,2,9,0,36,48.6,13,510
2424,Mohamed Simakan,fr FRA,DF,RB Leipzig,de Bundesliga,24.0,2000.0,1,1,54,0,0,0,0,3,29.907323340471095,3,52
2425,Giovanni Simeone,ar ARG,FW,Napoli,it Serie A,29.0,1995.0,30,1,419,1,1,2,0,11,23.1,8,194
2426,Giuliano Simeone,ar ARG,MF,Atlético Madrid,es La Liga,21.0,2002.0,33,26,1926,2,6,8,0,69,31.8,24,1034
2427,Moses Simon,ng NGA,"FW,MF",Nantes,fr Ligue 1,29.0,1995.0,32,31,2609,8,10,18,0,147,32.5,56,1131
2428,Unai Simón,es ESP,GK,Athletic Club,es La Liga,27.0,1997.0,21,21,1890,0,0,0,0,0,29.907323340471095,0,704
2429,Xavi Simons,nl NED,MF,RB Leipzig,de Bundesliga,21.0,2003.0,25,25,2150,10,6,16,0,85,46.0,51,1557
2430,Jahmai Simpson-Pusey,eng ENG,DF,Manchester City,eng Premier League,18.0,2005.0,2,1,96,0,0,0,0,1,29.907323340471095,0,123
2431,Danel Sinani,lu LUX,"FW,MF",St. Pauli,de Bundesliga,27.0,1997.0,26,14,1250,2,2,4,0,16,34.3,24,693
2432,Lassine Sinayoko,ml MLI,"FW,MF",Auxerre,fr Ligue 1,24.0,1999.0,34,25,2299,5,8,13,0,53,26.7,37,993
2433,Wilfried Singo,ci CIV,DF,Monaco,fr Ligue 1,23.0,2000.0,27,23,2096,1,2,3,0,35,29.4,7,1703
2434,Luis Sinisterra,co COL,"FW,MF",Bournemouth,eng Premier League,25.0,1999.0,12,1,236,1,1,2,0,19,46.2,9,155
2435,Daley Sinkgraven,nl NED,DF,Las Palmas,es La Liga,29.0,1995.0,2,1,91,0,0,0,0,2,29.907323340471095,1,77
2436,Tobias Sippel,de GER,GK,Gladbach,de Bundesliga,36.0,1988.0,1,0,59,0,0,0,0,0,29.907323340471095,0,34
2437,Jailson Siqueira,br BRA,"DF,MF",Celta Vigo,es La Liga,28.0,1995.0,13,6,614,0,0,0,0,10,50.0,1,551
2438,Ayanda Sishuba,be BEL,FW,Rennes,fr Ligue 1,19.0,2005.0,1,0,3,0,0,0,0,0,29.907323340471095,0,1
2439,Ibrahim Sissoko,ml MLI,FW,Saint-Étienne,fr Ligue 1,28.0,1995.0,20,8,819,3,1,4,0,14,19.0,7,297
2440,Ibrahima Sissoko,ml MLI,MF,Bochum,de Bundesliga,26.0,1997.0,32,30,2610,2,1,3,1,35,32.0,27,1429
2441,Niama Sissoko,ml MLI,"FW,MF",Reims,fr Ligue 1,18.0,2005.0,4,0,47,0,0,0,0,1,0.0,0,24
2442,Antonio Sivera,es ESP,GK,Alavés,es La Liga,27.0,1996.0,32,32,2810,0,0,0,1,0,29.907323340471095,1,1045
2443,Tim Skarke,de GER,"FW,MF",Union Berlin,de Bundesliga,27.0,1996.0,33,11,1164,0,2,2,0,26,45.0,16,487
2444,Ellyes Skhiri,tn TUN,MF,Eint Frankfurt,de Bundesliga,29.0,1995.0,30,26,2231,1,2,3,0,17,15.4,22,1544
2445,Oliver Skipp,eng ENG,MF,Leicester City,eng Premier League,23.0,2000.0,24,10,1129,0,0,0,0,16,20.0,9,612
2446,Leo Skiri Østigård,no NOR,DF,Rennes,fr Ligue 1,24.0,1999.0,16,14,1227,1,0,1,0,3,33.3,2,948
2447,Leo Skiri Østigård,no NOR,DF,Hoffenheim,de Bundesliga,24.0,1999.0,11,11,927,0,0,0,1,0,0.0,3,747
2448,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,33.0,1991.0,27,27,2364,0,0,0,0,0,29.907323340471095,0,1155
2449,Andreas Skov Olsen,dk DEN,"FW,MF",Wolfsburg,de Bundesliga,24.0,1999.0,12,4,535,1,1,2,0,22,14.3,18,329
2450,Robert Skov,dk DEN,"DF,MF",Union Berlin,de Bundesliga,28.0,1996.0,15,11,852,2,2,4,0,25,31.3,19,564
2451,Milan Škriniar,sk SVK,DF,Paris S-G,fr Ligue 1,29.0,1995.0,5,4,382,0,0,0,0,3,0.0,1,417
2452,Steven Skrzybski,de GER,"MF,FW",Holstein Kiel,de Bundesliga,31.0,1992.0,24,15,1323,6,3,9,0,17,37.5,22,619
2453,Naatan Skyttä,fi FIN,FW,Toulouse,fr Ligue 1,22.0,2002.0,1,0,5,0,0,0,0,0,29.907323340471095,0,5
2454,William Smallbone,ie IRL,MF,Southampton,eng Premier League,24.0,2000.0,18,6,690,1,0,1,0,5,14.3,10,431
2455,Adam Smith,eng ENG,DF,Bournemouth,eng Premier League,33.0,1991.0,25,19,1590,0,0,0,0,15,0.0,8,825
2456,Eric Smith,se SWE,"DF,MF",St. Pauli,de Bundesliga,27.0,1997.0,32,32,2827,1,1,2,0,16,37.5,28,1956
2457,Justin Smith,ca CAN,MF,Espanyol,es La Liga,21.0,2003.0,5,3,209,0,0,0,0,4,29.907323340471095,1,95
2458,Emile Smith Rowe,eng ENG,MF,Fulham,eng Premier League,24.0,2000.0,34,25,2043,6,3,9,0,53,29.7,24,1223
2459,Ivan Smolčić,hr CRO,DF,Como,it Serie A,23.0,2000.0,9,7,630,0,0,0,0,3,42.9,2,475
2460,Eduard Sobol,ua UKR,DF,Strasbourg,fr Ligue 1,29.0,1995.0,10,0,95,0,0,0,0,0,29.907323340471095,0,53
2461,Simon Sohm,ch SUI,MF,Parma,it Serie A,23.0,2001.0,37,36,2989,4,0,4,0,69,38.2,20,1467
2462,Alex Sola,es ESP,"MF,FW",Getafe,es La Liga,25.0,1999.0,19,13,1029,0,1,1,0,24,13.3,9,446
2463,Arnau Solà,es ESP,MF,Villarreal,es La Liga,21.0,2003.0,1,0,13,0,0,0,0,0,29.907323340471095,0,3
2464,Dominic Solanke,eng ENG,FW,Tottenham,eng Premier League,26.0,1997.0,27,25,2201,9,3,12,0,31,40.7,14,655
2465,Ola Solbakken,no NOR,"MF,FW",Empoli,it Serie A,25.0,1998.0,21,8,760,0,0,0,0,18,75.0,9,263
2466,Carlos Soler,es ESP,"MF,FW",West Ham,eng Premier League,27.0,1997.0,31,14,1409,1,1,2,0,17,32.0,18,794
2467,Julio Soler,ar ARG,"DF,FW",Bournemouth,eng Premier League,19.0,2005.0,3,0,11,0,0,0,0,0,29.907323340471095,0,17
2468,Oumar Solet,fr FRA,DF,Udinese,it Serie A,24.0,2000.0,19,19,1672,1,2,3,1,20,58.3,17,1325
2469,Jhon Solis,co COL,MF,Girona,es La Liga,19.0,2004.0,19,3,535,1,0,1,0,9,25.0,2,364
2470,Daniele Sommariva,it ITA,GK,Genoa,it Serie A,27.0,1997.0,1,0,28,0,0,0,0,0,29.907323340471095,0,18
2471,Yann Sommer,ch SUI,GK,Inter,it Serie A,35.0,1988.0,32,32,2880,0,0,0,0,0,29.907323340471095,0,1388
2472,David Soria,es ESP,GK,Getafe,es La Liga,31.0,1993.0,38,38,3420,0,0,0,0,0,29.907323340471095,0,1118
2473,Juan Soriano,es ESP,GK,Leganés,es La Liga,26.0,1997.0,6,6,540,0,0,0,1,0,29.907323340471095,0,199
2474,Borna Sosa,hr CRO,DF,Torino,it Serie A,26.0,1998.0,19,14,1181,0,0,0,0,13,25.0,11,781
2475,Ramón Sosa,py PAR,"FW,MF",Nott'ham Forest,eng Premier League,24.0,1999.0,19,1,295,1,0,1,0,12,45.5,8,154
2476,Hugo Sotelo,es ESP,MF,Celta Vigo,es La Liga,20.0,2003.0,24,15,1254,0,0,0,0,21,0.0,19,1097
2477,Florian Sotoca,fr FRA,"FW,MF",Lens,fr Ligue 1,33.0,1990.0,31,22,1794,1,1,2,1,44,38.3,18,1186
2478,Riccardo Sottil,it ITA,"FW,MF",Fiorentina,it Serie A,25.0,1999.0,18,8,833,1,1,2,0,71,27.3,12,356
2479,Riccardo Sottil,it ITA,"FW,MF",Milan,it Serie A,25.0,1999.0,6,1,123,0,0,0,0,11,0.0,3,63
2480,Tomáš Souček,cz CZE,MF,West Ham,eng Premier League,29.0,1995.0,35,30,2567,9,1,10,0,9,30.9,14,1280
2481,Matìas Soulé,ar ARG,"MF,DF",Roma,it Serie A,21.0,2003.0,27,22,1781,5,5,10,0,84,31.0,51,1271
2482,Boubakary Soumaré,fr FRA,MF,Leicester City,eng Premier League,25.0,1999.0,31,25,2171,0,0,0,0,34,0.0,11,1441
2483,Issa Soumaré,sn SEN,"FW,MF",Le Havre,fr Ligue 1,23.0,2000.0,29,21,1902,5,4,9,0,61,44.2,28,839
2484,Djibril Sow,ch SUI,MF,Sevilla,es La Liga,27.0,1997.0,30,24,2062,2,1,3,0,23,27.3,21,1197
2485,Saidou Sow,gn GUI,DF,Strasbourg,fr Ligue 1,22.0,2002.0,12,11,1018,0,1,1,0,0,25.0,2,735
2486,Saidou Sow,gn GUI,DF,Nantes,fr Ligue 1,22.0,2002.0,9,9,799,1,0,1,0,2,40.0,2,511
2487,Djed Spence,eng ENG,DF,Tottenham,eng Premier League,23.0,2000.0,25,19,1792,1,2,3,1,59,30.0,11,1428
2488,Leonardo Spinazzola,it ITA,"DF,FW",Napoli,it Serie A,31.0,1993.0,27,17,1517,1,1,2,0,83,33.3,26,1051
2489,Marco Sportiello,it ITA,GK,Milan,it Serie A,32.0,1992.0,2,1,126,0,0,0,0,0,29.907323340471095,0,63
2490,Anton Stach,de GER,"MF,DF",Hoffenheim,de Bundesliga,25.0,1998.0,30,29,2585,1,2,3,0,33,28.6,26,1925
2491,Jens Stage,dk DEN,MF,Werder Bremen,de Bundesliga,27.0,1996.0,28,26,2204,10,5,15,0,28,34.1,23,1271
2492,Josip Stanišić,hr CRO,DF,Bayern Munich,de Bundesliga,24.0,2000.0,14,9,876,0,2,2,0,20,0.0,14,876
2493,Filip Stankovic,rs SRB,GK,Venezia,it Serie A,22.0,2002.0,16,16,1367,0,0,0,0,0,29.907323340471095,0,566
2494,Jay Stansfield,eng ENG,MF,Fulham,eng Premier League,21.0,2002.0,1,0,1,0,0,0,0,0,29.907323340471095,0,0
2495,Carl Starfelt,se SWE,DF,Celta Vigo,es La Liga,29.0,1995.0,28,26,2270,1,0,1,0,11,20.0,6,1901
2496,Niklas Stark,de GER,DF,Werder Bremen,de Bundesliga,29.0,1995.0,26,25,2106,0,1,1,1,7,25.0,1,1558
2497,Lucas Stassin,be BEL,FW,Saint-Étienne,fr Ligue 1,19.0,2004.0,28,23,1887,12,4,16,0,26,52.3,18,655
2498,Jason Steele,eng ENG,GK,Brighton,eng Premier League,33.0,1990.0,2,2,180,0,0,0,0,0,29.907323340471095,0,114
2499,Orri Steinn Óskarsson,is ISL,FW,Real Sociedad,es La Liga,19.0,2004.0,23,9,944,3,0,3,0,6,36.8,5,285
2500,Pascal Stenzel,de GER,DF,Stuttgart,de Bundesliga,28.0,1996.0,10,4,290,0,0,0,0,2,25.0,5,246
2501,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,30.0,1994.0,19,17,1389,1,0,1,2,14,50.0,3,1097
2502,Leonidas Stergiou,ch SUI,DF,Stuttgart,de Bundesliga,22.0,2002.0,12,11,852,1,2,3,1,11,33.3,4,642
2503,Raheem Sterling,eng ENG,"FW,MF",Arsenal,eng Premier League,29.0,1994.0,17,7,499,0,2,2,0,27,0.0,8,274
2504,Enzo Sternal,fr FRA,"FW,MF",Marseille,fr Ligue 1,17.0,2007.0,2,0,24,0,0,0,0,0,29.907323340471095,1,13
2505,Finley Stevens,wls WAL,DF,St. Pauli,de Bundesliga,21.0,2003.0,1,0,1,0,0,0,0,0,29.907323340471095,0,2
2506,Ross Stewart,sct SCO,FW,Southampton,eng Premier League,28.0,1996.0,12,4,389,1,0,1,0,3,22.2,0,140
2507,Angelo Stiller,de GER,MF,Stuttgart,de Bundesliga,23.0,2001.0,32,31,2741,1,8,9,0,39,19.0,59,2781
2508,Kevin Stöger,at AUT,MF,Gladbach,de Bundesliga,30.0,1993.0,31,16,1551,3,3,6,0,40,37.5,54,1318
2509,Stoichkov,es ESP,"MF,FW",Alavés,es La Liga,30.0,1993.0,16,6,699,0,1,1,0,9,16.7,7,304
2510,Petar Stojanović,si SVN,MF,Empoli,it Serie A,28.0,1995.0,1,0,3,0,0,0,0,0,29.907323340471095,0,3
2511,Jakub Stolarczyk,pl POL,GK,Leicester City,eng Premier League,23.0,2000.0,10,10,900,0,0,0,0,0,29.907323340471095,0,411
2512,John Stones,eng ENG,"DF,MF",Manchester City,eng Premier League,30.0,1994.0,11,6,548,2,0,2,0,10,100.0,2,442
2513,Jørgen Strand Larsen,no NOR,FW,Wolves,eng Premier League,24.0,2000.0,35,30,2587,14,4,18,0,17,61.1,21,736
2514,Gabriel Strefezza,br BRA,"FW,MF",Como,it Serie A,27.0,1997.0,37,32,2619,6,4,10,0,80,36.2,57,1483
2515,Cristhian Stuani,uy URU,FW,Girona,es La Liga,37.0,1986.0,32,6,1078,11,2,13,0,2,51.6,6,256
2516,Álex Suárez,es ESP,DF,Las Palmas,es La Liga,31.0,1993.0,30,30,2460,0,0,0,0,6,50.0,3,1609
2517,Denis Suárez,es ESP,MF,Villarreal,es La Liga,30.0,1994.0,21,7,608,1,1,2,0,27,30.0,14,358
2518,Gabriel Suazo,cl CHI,DF,Toulouse,fr Ligue 1,26.0,1997.0,30,23,2163,0,6,6,0,42,57.1,40,1484
2519,Luka Sučić,hr CRO,MF,Real Sociedad,es La Liga,21.0,2002.0,29,21,1792,1,1,2,0,30,25.6,25,1094
2520,Yukinari Sugawara,jp JPN,"DF,MF",Southampton,eng Premier League,24.0,2000.0,30,16,1557,1,1,2,0,33,35.7,17,1066
2521,Niklas Süle,de GER,DF,Dortmund,de Bundesliga,28.0,1995.0,15,12,1053,0,0,0,0,15,22.2,3,1038
2522,Ibrahim Sulemana,gh GHA,MF,Atalanta,it Serie A,21.0,2003.0,9,3,283,2,0,2,0,2,40.0,1,209
2523,Kamaldeen Sulemana,gh GHA,"FW,MF",Southampton,eng Premier League,22.0,2002.0,26,17,1402,1,1,2,0,63,27.6,10,587
2524,Crysencio Summerville,nl NED,"FW,MF",West Ham,eng Premier League,22.0,2001.0,19,7,786,1,1,2,0,29,28.6,17,372
2525,Tomáš Suslov,sk SVK,"MF,FW",Hellas Verona,it Serie A,22.0,2002.0,31,27,2080,0,1,1,1,39,21.9,27,811
2526,Suso,es ESP,"FW,MF",Sevilla,es La Liga,30.0,1993.0,16,4,606,0,2,2,0,20,25.0,22,463
2527,Zion Suzuki,jp JPN,GK,Parma,it Serie A,21.0,2002.0,37,37,3314,0,0,0,1,0,29.907323340471095,0,1605
2528,Mattias Svanberg,se SWE,MF,Wolfsburg,de Bundesliga,25.0,1999.0,20,14,1219,3,1,4,0,11,33.3,13,520
2529,Daniel Svensson,se SWE,"DF,FW",Dortmund,de Bundesliga,22.0,2002.0,12,8,781,1,3,4,0,11,33.3,10,580
2530,Marin Šverko,hr CRO,DF,Venezia,it Serie A,26.0,1998.0,16,12,1117,1,0,1,0,8,33.3,2,711
2531,Mile Svilar,rs SRB,GK,Roma,it Serie A,24.0,1999.0,38,38,3420,0,0,0,0,0,0.0,0,1531
2532,Michael Svoboda,at AUT,DF,Venezia,it Serie A,25.0,1998.0,16,15,1314,1,0,1,0,13,100.0,5,984
2533,Williot Swedberg,se SWE,"FW,MF",Celta Vigo,es La Liga,20.0,2004.0,32,15,1348,4,5,9,0,34,46.9,16,562
2534,Abakar Sylla,ci CIV,DF,Strasbourg,fr Ligue 1,21.0,2002.0,21,10,950,1,0,1,1,0,20.0,1,791
2535,Issiaga Sylla,gn GUI,DF,Montpellier,fr Ligue 1,30.0,1994.0,19,15,1156,1,0,1,0,33,18.2,7,683
2536,Mamadou Sylla,sn SEN,"FW,MF",Valladolid,es La Liga,30.0,1994.0,29,17,1583,5,1,6,0,15,16.7,14,431
